Shipment_ID,Origin,Destination,Cargo_Type,Weight_kg,Volume_m3,Departure_Date,Arrival_Date,Carrier,Cost_USD,Status,Priority,Packaging_Type,Customer_ID,Tracking_Number,Warehouse_Location,Transit_Time_Days,Distance_km,Num_Checkpoints,Temperature_C,Humidity_Percent,Delay_Hours,Fuel_Consumed_L,CO2_Emissions_kg,Handling_Events,Insurance_Value_USD,Cargo_Value_USD,Customs_Fees_USD,No_of_Items,Vibration_Events,Transport_Method
S3012,Richardborough,East Shannonmouth,Automotive,346.47,72.92,13-06-2025,23-06-2025,CargoIndia,3408.17,In Transit,High,Container,5a0f65e1-3019-4e18-96d5-bd7d4951bdbc,9.80979E+11,Jasonburgh,2,4665,2,25,19,0,11798.64,31620.36,6,8870.23,91034.2,3501.14,136,2,Air
S3013,Buchananchester,,Chemicals,1485.21,47.31,08-06-2025,27-06-2025,BlueCargo,4371.81,Delivered,Low,Crate,78f0cff3-3574-40d3-83af-d49ebf31fe18,9.52591E+11,North Lisabury,0,4827,3,,16,0,17471.14,46822.66,9,29271,29207.66,877.41,,9,Air
S3014,West Jeffrey,Lake Jacobview,Books,2980.93,72.87,01-06-2025,09-06-2025,FastTrack,5519.13,Delivered,,Box,37ffb4ac-062b-4aaf-ade4-1ff4546662ea,5.51706E+11,West Joshuaview,2,3619,7,27,26,0,4530.1,12140.67,1,30797.57,103515.48,2729.78,1968,14,Air
S3015,Lake Micheleberg,Lake Todd,Furniture,3386.79,64.16,,14-07-2025,FastTrack,5774.39,In Transit,,Container,3a1b1964-e78d-46e7-a6d1-ca44f0184a69,6.32762E+11,Villegashaven,3,3492,5,23,56,0,20743.08,55591.45,3,,,775.03,897,4,Road
S3016,Rogersville,Crystalshire,Machinery,4975.37,,22-07-2025,09-08-2025,CargoIndia,,,High,Box,edd6a371-45b3-4401-9574-9226589fb90a,,Colemanborough,2,732,7,16,60,0,14902.63,39939.05,4,18506.79,158268.96,4009.36,1902,12,Road
S3017,Coxchester,South Zacharyland,Books,622.89,63.19,20-08-2025,02-09-2025,BlueCargo,3152.29,Delivered,High,Box,9eb91303-42d6-4575-ac97-565af239f50a,3.50648E+11,Bradleyland,4,3795,6,24,81,0,18093,48489.24,8,38756.64,175158.75,3584.29,782,1,Rail
S3018,Oliviaville,Port Jenniferhaven,Apparel,314.86,84.66,15-06-2025,26-06-2025,RapidTrans,1439.96,Awaiting Pickup,Low,Crate,aaa203f0-f748-49e1-a4d5-1c9cda5a627e,1.40872E+11,Wrightshire,4,557,9,18,64,0,31398.68,84148.46,2,40598.73,118156.87,2057.08,1885,15,Road
S3019,Richardview,Lake Jacobview,Chemicals,3240.07,39.14,17-06-2025,19-06-2025,BlueCargo,4215.47,Delayed,Low,Pallet,9ef1a7c0-eab9-41d6-b84c-d5f5d2050ba5,3.65171E+11,,4,1168,6,29,32,22,31253.71,83759.94,5,3654.62,21423.35,1987.58,1600,9,Road
S3020,,Buchananchester,Automotive,4070.29,93.85,08-06-2025,20-06-2025,BlueCargo,5836.29,Delivered,Medium,Container,8f958a4b-a2dc-4a48-b0a9-74f042297eb5,8.16075E+11,Gregoryshire,3,1655,8,27,58,0,32481.97,87051.68,2,13092.89,28207.51,1704.31,493,15,Rail
S3021,,,Machinery,4104.45,42.04,28-07-2025,06-08-2025,FastTrack,4953.85,Awaiting Pickup,Low,Crate,2ae2f9b5-ea5e-4aae-829d-451d3fb5d2dd,,Lake Keith,5,858,9,21,67,0,2273.09,6091.88,4,11634.44,15562.82,3856.98,,10,Road
S3022,Brownshire,Donnachester,Apparel,1091.83,57.26,,,BlueCargo,,Delivered,Low,Container,d1fc7364-5163-407a-ba64-996abdb98d5e,6.98946E+11,Madisonborough,,,2,29,21,0,8740.52,23424.59,6,16432.66,101773.36,2163.21,336,11,Road
S3023,Bakermouth,Bakermouth,Furniture,149.95,32.99,10-07-2025,19-07-2025,CargoIndia,1069.35,Delayed,Low,Box,95c66bbd-340b-42c1-a27e-c215886e5397,3.40226E+11,South Stevenville,4,1179,9,22,62,5,47001.22,125963.27,8,33853.49,61886.31,2058.82,1743,13,Road
S3024,Robbinsville,,,3089.03,91.97,30-08-2025,07-09-2025,RapidTrans,4479.73,Delayed,Medium,Container,aa3445f3-1b3f-450d-83f5-a8c220846819,8.72263E+11,North Joelland,2,942,5,21,41,1,15628.4,41884.11,5,21213.73,5784,3589.55,897,17,Road
S3025,Robbinsville,Richardborough,Books,2937.83,84.74,25-07-2025,29-07-2025,,4059.23,Delivered,Low,Box,f2d3bd18-300e-4312-8ba0-155fee8feccf,1.86526E+11,Martinton,1,548,7,15,68,0,12319.96,33017.49,8,34068.98,90339.05,3138.07,1684,12,Road
S3026,Buchananchester,Josephton,Electronics,2980.89,55.21,,25-07-2025,CargoIndia,3790.99,Delayed,Medium,Container,,9.2432E+11,Rangelside,3,516,3,21,27,19,20277.3,54343.16,1,30952.72,37031.34,2104.94,1721,12,Road
S3027,Buchananchester,West Tylerland,Chemicals,2701.92,24.61,31-08-2025,12-09-2025,BlueCargo,3524.02,Delayed,Medium,Container,910c0feb-97c6-4bc9-b2d3-aff3f51ee7c7,9.792E+11,Jasonbury,3,1152,4,24,,17,26117.32,69994.42,2,40548.68,,2010.99,187,,Road
S3028,Stephensmouth,,Automotive,924.34,13.67,,30-06-2025,EcoFreight,2585.54,Delivered,,Pallet,1f0c8dbb-c1a4-4565-8516-1453f4441eab,8.11314E+11,West Madison,2,3049,10,16,16,0,6540.58,17528.75,4,23576.26,185293.47,3856.48,939,16,Rail
S3029,,Bakermouth,Machinery,3558.55,87.89,21-07-2025,24-07-2025,RapidTrans,6209.45,,Low,Box,aa836d9d-90c7-4b0b-91fd-7e4fd5da4ead,9.57223E+11,West Rachelland,2,3544,10,26,65,0,4367.83,11705.78,9,10882.53,146712.52,1646.61,1035,14,Road
S3030,Nancymouth,Hannahfurt,Chemicals,4276.09,40.18,,27-06-2025,RapidTrans,5062.89,Delivered,Medium,Container,a0be818a-9184-40c7-88c6-14adad2faa5c,,New Claudia,3,770,6,27,57,0,35372.54,94798.41,9,44397.41,44599.51,4858.72,1136,17,Rail
S3031,Buchananchester,Lake Jamieborough,Pharmaceuticals,1023.78,93.1,27-07-2025,,,3673.78,In Transit,,Pallet,c8efc3ad-9443-4353-bc03-f554b6ebda31,4.79554E+11,,3,3438,8,17,45,0,12538.51,33603.21,9,16247.83,43992.27,2090.84,1108,18,Rail
S3032,Rogersville,Josephton,,2683.61,78.03,15-08-2025,03-09-2025,FastTrack,3891.91,Awaiting Pickup,High,Container,e2220950-bf83-45f5-83e2-7c5337b115e1,8.06341E+11,,2,856,1,17,79,0,42351.2,113501.22,6,42024.93,28248.87,1073.13,1043,10,Road
S3033,Cameronmouth,Lake Jacobview,,4745.96,35.61,26-06-2025,04-07-2025,,7340.06,In Transit,High,Pallet,70186ec8-47e7-4efd-b3e3-2e5ccb358bcb,2.96669E+11,East Marie,1,4476,8,16,58,0,694.88,1862.28,1,28887.59,173742.5,517.07,1738,10,Air
S3034,Robbinsville,Port Jenniferhaven,Machinery,2262.01,95.06,31-07-2025,05-08-2025,,5221.11,Awaiting Pickup,Medium,Crate,8bfc698b-d662-401a-85ef-5bd09be25135,,,1,4017,4,25,48,0,20079.2,53812.26,6,13645.35,37455.31,847.99,1191,4,Air
S3035,Oliviaville,Port Jenniferhaven,Books,190.2,87.75,30-08-2025,15-09-2025,,2158.7,In Transit,Low,Pallet,f5989ef7-ec3b-455b-8f5a-7e9636ecb909,5.91906E+11,,2,2182,10,26,33,0,32480.05,87046.53,2,32445.84,83285.5,658.06,1092,19,Rail
S3036,Port Jenniferhaven,Robbinsville,Books,4910.34,56.78,24-07-2025,12-08-2025,BlueCargo,7592.64,Delivered,Medium,Container,1685b5dd-2911-48b2-943a-aff4e4c92c2b,4.9101E+11,Alejandraborough,3,4229,6,26,85,0,4233.53,11345.86,9,11030.74,8708.02,1526.83,611,10,Air
S3037,,Oliviaville,Electronics,3877.88,12.71,08-08-2025,27-08-2025,,,In Transit,Low,Box,8ed67718-d962-47d2-b39b-b3ecc9bfd560,7.79441E+11,,,,10,,31,0,36542.7,97934.44,9,31052.59,96637.03,,228,9,Rail
S3038,,Michaelshire,Books,,10.19,,13-08-2025,FastTrack,,Delayed,High,Pallet,857906c5-56df-4788-ad16-525147a3e3b6,1.56421E+11,Lake Juliaberg,4,3126,7,26,51,6,15236.88,40834.84,,4875.72,73142.59,3284.02,897,5,Ship
S3039,Bakermouth,North Allisonberg,Automotive,4011.65,22.02,26-07-2025,08-08-2025,RapidTrans,4586.35,Awaiting Pickup,High,Crate,a1b3532c-b316-4ad2-925b-fb008093a89e,9.07118E+11,Amandatown,2,709,5,22,,0,23239.36,62281.48,,41816.69,,1196.15,524,12,Rail
S3040,,West Jeffrey,Machinery,377.28,52.35,17-06-2025,24-06-2025,EcoFreight,1328.78,Delivered,Low,Pallet,df5b7601-92fb-47e2-8ded-bf725c419ab4,5.85873E+11,,4,856,2,20,42,0,1494.4,4004.99,9,45728.66,61904.9,3874.15,154,,Rail
S3041,Lake Jamieborough,,,3739.43,89.53,11-07-2025,21-07-2025,EcoFreight,6580.23,,Medium,Pallet,1e56eea3-40cc-4213-9f15-adafe8f9ce48,8.88742E+11,West Robert,4,3891,7,26,76,0,44496.52,119250.67,4,21661.98,120430.77,2965.49,539,9,Road
S3042,Richardview,Nancymouth,Machinery,,91.04,18-07-2025,26-07-2025,FastTrack,,Delivered,Low,Crate,,,Josephville,8,3338,,16,89,0,45686.85,122440.76,3,6754.18,10696.71,777.3,1838,18,Ship
S3043,Robbinsville,,,1813.1,93.63,27-08-2025,,RapidTrans,4724.9,Delayed,High,Pallet,f6703f66-6a19-4e1a-8ecc-6833ce437cd5,1.84792E+11,Hullstad,2,3951,,21,61,7,18254.34,48921.63,,4039.98,75048.65,2146.79,1254,13,Rail
S3044,Brownshire,Hannahfurt,Machinery,2924.28,62.1,26-08-2025,,,,Awaiting Pickup,High,Crate,bb0373f9-6a4a-4d4f-9794-68073e43a366,7.15579E+11,Marymouth,,,10,30,66,0,31438.04,84253.95,1,9325.7,115687.39,2140.69,1056,17,Rail
S3045,Coxchester,,Electronics,4105.5,84.9,28-08-2025,09-09-2025,,6936,Awaiting Pickup,Medium,Box,6fd3601a-13b9-4409-b89e-06bc2333a5cb,4.70529E+11,Kristenstad,3,3963,5,24,36,0,3752.07,10055.55,8,27647.27,126355.77,3419.25,,7,Rail
S3046,Jonathanstad,,Food,3897.86,,02-06-2025,19-06-2025,BlueCargo,,In Transit,High,Box,5527c6e7-6ce1-4524-a3f3-cda1ed592df6,7.42506E+11,North Shane,,,,24,21,0,29066.22,77897.47,8,3662.52,139330,3977.64,1807,12,Road
S3047,Rogersville,Port Jenniferhaven,Electronics,3088.54,74,22-08-2025,28-08-2025,,5926.54,,Low,Pallet,41c529c3-3ab3-4acf-bbbc-e51e615c47c9,3.22767E+11,West Jennifer,4,4196,8,26,78,0,17525.41,46968.1,4,1662.75,81908.35,3250.35,798,14,Air
S3048,West Marieland,,Automotive,1015.97,36.52,01-06-2025,09-06-2025,RapidTrans,1972.17,,Low,Container,2e39163c-6d71-4e43-a1a8-e8a75de0c1ee,8.20111E+11,,4,1182,3,29,49,0,43748.36,117245.6,6,14251.27,181009.28,3152.24,195,6,Road
S3049,Jonathanstad,Jonathanstad,,3007.28,36.29,08-07-2025,26-07-2025,RapidTrans,4034.68,In Transit,Medium,Container,9807189a-84e1-4d3f-ac5f-8817736c864c,5.7927E+11,North Kelly,3,1329,2,26,22,0,11881.65,31842.82,5,27468.79,68629.9,1112.78,,13,Road
S3050,Fosterland,Lake Jamieborough,Furniture,496.58,45.59,18-06-2025,08-07-2025,RapidTrans,2789.98,In Transit,,,bcf2b524-8dc5-43f0-9e9b-04a8c0491a85,,Lake Nicolemouth,9,3675,7,28,55,0,40597.97,108802.56,3,,23482.85,2671.19,335,11,Ship
S3051,Lake Jacobview,Coxchester,Food,3419.24,81.57,30-06-2025,11-07-2025,EcoFreight,5491.94,In Transit,Medium,Box,1115a405-fc13-44fe-9577-024e0f30f008,5.52835E+11,Heathermouth,3,2514,3,17,,0,,,8,,83726.83,4437.24,1616,14,Rail
S3052,Lake Jamieborough,Richardborough,Automotive,2452.17,95.4,04-08-2025,13-08-2025,,4583.17,Delayed,High,Box,a901d121-27cd-42d5-8dfe-876b34d4a697,9.79487E+11,Crystalland,4,2354,,30,56,23,41300.27,110684.72,,23827.66,190429.61,3165.07,1507,13,Road
S3053,Crystalshire,,Furniture,,67.25,11-06-2025,25-06-2025,FastTrack,,In Transit,Low,Pallet,5ba4cbac-5f2f-4291-9860-e4441eb1996b,2.9627E+11,Amybury,1,561,6,17,47,0,11858.02,31779.49,2,22073.2,,3243.88,554,6,Road
S3054,West Tylerland,West Jeffrey,Automotive,4198.69,55.42,30-08-2025,,CargoIndia,4994.89,Delivered,High,,1d2bfa6d-41bc-4daf-89b1-e3b5ced95f69,7.96496E+11,West Markfurt,2,484,2,18,,0,40813.75,109380.85,5,11020.8,37867.69,4222.45,644,19,Rail
S3055,Hannahfurt,Port Christopherport,Electronics,225.63,70.79,06-08-2025,23-08-2025,EcoFreight,,Delivered,Medium,Box,3a92f50f-eaf1-4c3b-bb76-0811a2267ef9,1.13493E+11,Owensborough,,,8,,55,0,35255.23,94484.02,4,29823.71,56028.86,4461.38,1227,,Road
S3056,Stephensmouth,Hannahfurt,Food,4510.1,,27-08-2025,05-09-2025,,,Delayed,Low,Container,53909e94-2f8c-4055-be33-11e437215204,4.56984E+11,,1,3829,9,,55,8,12836.31,34401.31,4,45644.08,95165.87,4410.38,,16,Air
S3057,Jonathanstad,Stephensmouth,Pharmaceuticals,2614.2,,16-06-2025,19-06-2025,FastTrack,,Awaiting Pickup,Medium,Container,fd7fd44e-229a-4eab-a9d0-0e3749c38ec3,2.51712E+11,,3,1195,8,20,81,0,30146.47,80792.54,5,20790.92,,2395.18,609,10,Road
S3058,Rogersville,Robbinsville,Apparel,,,29-08-2025,01-09-2025,FastTrack,,Awaiting Pickup,Low,Container,14c23e58-5cf8-4ade-a754-d82cf53b688b,2.60863E+11,South Laura,5,3942,,16,44,0,30367.93,81386.05,9,,8605.57,969.4,1609,2,Air
S3059,Richardview,Brownshire,Automotive,453.9,21.56,29-08-2025,31-08-2025,FastTrack,,,Low,Container,3c831deb-9570-4c9a-b5b2-e41b04cd8846,5.03429E+11,Port Josephfort,,,7,26,71,0,25477.5,68279.7,5,38001.82,88666.27,3170.97,584,14,Rail
S3060,Oliviaville,,Pharmaceuticals,2959.44,49.31,23-06-2025,12-07-2025,FastTrack,3533.54,Delivered,High,Box,3c611ac4-9975-47e0-846e-3f68f4480fc0,2.34033E+11,Josephburgh,0,162,7,,24,0,,,9,39823.45,11894.4,1919.04,632,7,Road
S3061,Oliviaville,Port Jenniferhaven,Electronics,3276.36,92.72,02-08-2025,14-08-2025,,6352.56,In Transit,,Box,2be421f6-ff6e-4a19-8755-c6eb6a8bb71e,2.4885E+11,Chapmanhaven,8,4298,2,23,64,0,21496.16,57609.71,7,38428.88,178239.71,3476.94,509,14,Ship
S3062,West Marieland,Robbinsville,Furniture,2526.25,26.41,20-08-2025,25-08-2025,,,In Transit,,Container,5112e71d-1346-4f02-ab10-5807136802c7,2.96624E+11,Gonzalezstad,,,3,27,,0,42906.44,114989.26,3,48546.41,80934.39,765.26,,11,Air
S3063,Richardview,Donnachester,Chemicals,2209.03,28.59,30-07-2025,19-08-2025,BlueCargo,,,Low,Pallet,d5f16e35-045b-42fc-8b96-7ab8f20ff671,9.75761E+11,Oliverbury,,,5,,22,0,48008.74,128663.42,3,48747.52,162121.25,1976.55,,5,Road
S3064,Crystalshire,Gomezton,Books,,35.68,28-08-2025,06-09-2025,BlueCargo,,,High,Box,83c70b43-3abd-4e5c-92e4-e787797d1c7d,8.01856E+11,Carlbury,3,2902,3,26,78,0,47675.31,127769.83,8,19044.6,27089.26,,1391,6,Road
S3065,Donnachester,Buchananchester,Books,4348.56,79.47,07-07-2025,,BlueCargo,,Delivered,Medium,Crate,34c711d0-be9e-4818-bf3e-40ef52240600,5.15478E+11,East Sharonland,,,9,,39,0,37588.02,100735.89,,19248.24,23580.45,694.77,1368,4,Road
S3066,Oliviaville,Brownshire,Chemicals,908.79,48.33,06-06-2025,18-06-2025,BlueCargo,3662.09,Delivered,Low,Pallet,1fe32c5f-d529-4fcc-9f6b-eaf93bed8c28,7.46671E+11,New Michaelside,1,4540,5,,54,0,32521.86,87158.58,6,32451.34,157549.31,3506.48,1751,12,Air
S3067,Cameronmouth,Edwardville,Apparel,3137.59,33.63,16-07-2025,02-08-2025,BlueCargo,4111.89,Delivered,Medium,Crate,a16a6d14-0eef-4aad-81f4-dfffa9e3571d,9.23159E+11,North Caroline,4,1276,3,27,78,0,17963.9,48143.25,4,40242.51,89368.65,3589.74,662,6,Rail
S3068,Oliviaville,East Shannonmouth,Automotive,3320.08,92.19,04-08-2025,21-08-2025,CargoIndia,5742.48,Delayed,Low,Crate,14655720-f38f-4fac-8545-c083fa896dce,6.17284E+11,New Mike,2,3001,7,,72,3,47008.92,125983.91,9,49583.13,93662.62,1878.39,1212,,Air
S3069,Port Robin,Lake Micheleberg,Machinery,4792.28,41.7,22-06-2025,27-06-2025,,6896.78,Delivered,High,Box,56c43976-5be6-4869-abcd-260217a2b121,8.4318E+11,Samanthamouth,3,3375,6,27,11,0,,,2,10627.36,148159.4,1807.25,1077,14,Road
S3070,Lake Jacobview,Lake Todd,Chemicals,2245.45,92.23,,,RapidTrans,4633.75,Delivered,Medium,Pallet,edabcdd5-4bd3-4d88-8fb8-0c2c5701b1e1,,New Micheleton,4,2932,6,17,10,0,49036.33,131417.36,8,26114.06,146165.09,4587.98,1599,5,Rail
S3071,South Zacharyland,Edwardville,Electronics,3350.07,24.67,26-07-2025,04-08-2025,FastTrack,3783.77,Delivered,,Container,730a99a5-c6f4-460b-b3da-eb207cea8d21,3.85243E+11,,2,374,9,29,,0,28810.76,77212.84,7,14031.27,183346.97,2575.19,995,20,Road
S3072,East Shannonmouth,West Marieland,Automotive,1376.17,55.2,27-08-2025,03-09-2025,FastTrack,3670.17,In Transit,Medium,Crate,14f03d72-6c8e-479d-aa36-0da705ab9e2b,5.63213E+11,Meyerville,5,3484,6,16,50,0,38076.84,102045.93,3,27562.87,45313.31,,788,6,Road
S3073,,Crystalshire,Pharmaceuticals,4873.72,,,13-07-2025,,,Delayed,Medium,Crate,,8.40732E+11,West Barbaraview,8,4425,7,23,80,23,31429.72,84231.65,10,32399.21,47891.05,3995.01,246,0,Ship
S3074,Coxchester,Coxchester,Books,435.51,46.49,11-07-2025,26-07-2025,EcoFreight,1001.41,Awaiting Pickup,,Box,fda0770d-082c-4401-a471-35f084774efc,3.1702E+11,West Lauraside,1,202,7,16,16,0,45675.54,122410.45,1,37227.21,173045.28,4771.59,626,15,Road
S3075,,South Zacharyland,Furniture,1158.91,79.79,01-06-2025,06-06-2025,FastTrack,4335.81,In Transit,Low,Container,eb961844-36ae-459e-a5c6-b9dad83132c2,7.85749E+11,Kathyville,2,4758,9,,65,0,29058.54,77876.89,2,26422.39,170768.85,2289.77,1841,18,Air
S3076,Lake Jamieborough,Hannahfurt,Chemicals,4185.73,65.13,08-06-2025,10-06-2025,,7304.53,Delivered,Low,Box,b075b8e6-ea7b-4222-9599-044733ca03dc,4.40716E+11,Craigtown,5,4935,3,,68,0,2030.65,5442.14,6,,148357.64,655.04,745,14,Air
S3077,West Jeffrey,New Yeseniaville,Chemicals,1431.65,84.26,24-06-2025,,EcoFreight,3629.75,Delayed,Low,Container,1ee9ba8e-5057-4d54-be75-551c3711461a,4.68252E+11,New Nathan,4,2711,4,23,86,18,25751.27,69013.4,1,,110668.38,2920.6,1546,4,Road
S3078,Crystalshire,Stephensmouth,Books,2024.17,13.28,22-07-2025,07-08-2025,RapidTrans,3304.47,Delivered,Medium,Pallet,b6e9db70-2edc-4e5d-a802-015bc645ec66,5.94611E+11,Lake Jill,4,2295,,26,30,0,33070.57,88629.13,2,,71110.98,4599.42,126,17,Road
S3079,Edwardville,Robbinsville,Automotive,,70.72,28-08-2025,09-09-2025,EcoFreight,,Delayed,Low,Container,8da5becc-be63-4a66-91b3-c863e37b25e7,7.40024E+11,Amandaport,5,4947,,24,47,17,33108.07,88729.63,7,49651.66,145838.43,984.16,404,,Air
S3080,Lake Jamieborough,South Zacharyland,,3971.36,58.36,07-07-2025,11-07-2025,RapidTrans,6815.96,Delayed,Low,Container,0b57aa57-4218-4ca3-99db-68f91f4d866c,9.25063E+11,Julieport,11,4522,6,24,42,2,,,4,5148,131601.67,2393.49,1473,,Ship
S3081,West Marieland,North Allisonberg,Electronics,4782.37,78.34,17-06-2025,27-06-2025,RapidTrans,7663.27,Delayed,High,Crate,db0b0e2c-ad1c-4261-b2c9-0f753cc34d24,7.9277E+11,New Caitlinbury,2,4195,4,28,89,11,4073.25,10916.31,5,36685.83,155252.52,3415.15,1207,0,Air
S3082,,Oliviaville,Chemicals,1278.87,,18-06-2025,21-06-2025,,,Awaiting Pickup,Low,Box,,5.29567E+11,East Michelle,4,2919,1,22,82,0,45720.12,122529.92,,22162.33,126483.71,1120.12,1331,,Rail
S3083,West Jeffrey,Port Robin,Food,2886.94,53.35,07-07-2025,25-07-2025,RapidTrans,5890.44,Delivered,High,Box,ebbaa172-ebae-4619-baa4-f622861bd6c8,3.5764E+11,North Bryanside,8,4940,1,17,20,0,27030.83,72442.62,4,46007.77,119537.58,,773,,Ship
S3084,Edwardville,Port Christopherport,Food,1457.36,31.57,21-06-2025,23-06-2025,FastTrack,,In Transit,,Box,002dead6-7434-4272-b129-11d6b3ca548f,5.05347E+11,South Nathanbury,,,10,18,59,0,,,6,46591.01,107370.35,1820.35,1171,13,Road
S3085,Port Christopherport,Nancymouth,Books,2815.2,78.59,14-07-2025,21-07-2025,CargoIndia,3917.6,Delivered,,,0cf2ec2f-aaeb-4b50-9322-976944f66fd9,9.89327E+11,Lake Loriton,2,633,9,,30,0,14366.09,38501.12,,30222.26,80484.83,4750.66,1652,,Rail
S3086,,Michaelshire,Automotive,3234.45,24.83,21-08-2025,30-08-2025,EcoFreight,5860.75,Delivered,Low,Pallet,908c486c-cd5e-40b7-b5b9-0d91628a6e21,3.27999E+11,Villegashaven,10,4756,1,,38,0,37899.3,101570.12,8,35983.87,175031.5,2888.73,1076,12,Ship
S3087,Richardborough,Stephensmouth,Electronics,4838.1,95.75,20-08-2025,02-09-2025,CargoIndia,7391.6,Delivered,,Box,1cf6f88e-2cc2-4000-a2f1-1b1ac2432fe0,3.35599E+11,Amybury,4,3192,2,28,10,0,38608.98,103472.07,6,27624.9,76808.19,4208.1,1585,4,Rail
S3088,Stephensmouth,Nancymouth,Books,4740.81,18.74,11-06-2025,,,7213.71,In Transit,Low,Box,599f83b5-c225-4406-bf1f-cb0defe85fe9,,Leeside,4,4571,5,30,31,0,20342.14,54516.94,5,4238.5,117885.55,,,8,Air
S3089,Michaelshire,New Yeseniaville,Automotive,1597.95,50.46,09-07-2025,23-07-2025,CargoIndia,3766.05,Awaiting Pickup,Low,Pallet,472d90f0-bb0d-4f0a-ad48-4cb2b9e332fa,7.31308E+11,,4,3327,9,29,32,0,38274,102574.32,8,,41822.63,,519,1,Rail
S3090,,Hannahfurt,Books,3442.81,14.66,13-07-2025,25-07-2025,CargoIndia,6078.41,Delayed,Medium,Container,857320e7-7cb2-4643-9576-1069b7e40e45,2.46597E+11,,4,4978,4,19,,12,49878.35,133673.98,1,49562.34,,2801.03,510,4,Air
S3091,,Lake Todd,Electronics,3699.12,94.07,30-06-2025,03-07-2025,EcoFreight,5488.32,,Medium,Crate,5675c861-fae1-40a7-a873-e638553f2e3d,3.06901E+11,North Nataliebury,2,1697,7,25,23,0,,,,20508.12,33167.87,2892.26,234,8,Road
S3092,West Tylerland,New Yeseniaville,Food,1381.07,65.97,04-08-2025,20-08-2025,RapidTrans,,Delivered,Low,Box,02716319-38ff-4956-8873-b2edda4af6aa,,Rosestad,,,1,20,40,0,20569.16,55125.35,5,36529.62,,4611.84,602,,Air
S3093,West Jeffrey,Port Jenniferhaven,Chemicals,4589.09,66.31,04-06-2025,14-06-2025,RapidTrans,6665.19,Delayed,High,,1818f3f4-a4c6-452c-bc63-54e5b88bac3f,4.09216E+11,,3,2826,5,23,56,2,29572.91,79255.4,6,35994.35,141462.07,3674.86,1237,6,Rail
S3094,,South Zacharyland,Electronics,2058.24,39.58,,06-08-2025,CargoIndia,,Delayed,High,Crate,cb44d61b-e0f2-46f9-9164-7e73ce509cc0,8.015E+11,Lake Cindy,,,6,23,18,19,42100.22,112828.59,,1610.34,76962.8,1416.62,1692,,Ship
S3095,North Allisonberg,New Yeseniaville,Pharmaceuticals,4083.44,46.73,16-08-2025,21-08-2025,BlueCargo,6886.74,,Low,Crate,3fb82a2e-8128-4d3d-85fe-2d626b38f569,3.26576E+11,Markmouth,10,4672,1,15,68,0,,,,43205.36,39519.24,2511.65,1832,3,Ship
S3096,Port Robin,Lake Jacobview,Machinery,144.1,83.29,10-07-2025,12-07-2025,CargoIndia,3183.5,,High,Box,fafab574-7d99-4cc1-96a5-8bef0429f4a7,6.51198E+11,South Richardborough,2,4413,1,25,,0,46787.75,125391.17,1,,172642.11,2660.31,320,19,Air
S3097,Buchananchester,Coxchester,,2933.47,76.69,21-07-2025,10-08-2025,EcoFreight,5013.37,Delayed,Medium,Crate,13c7aa8c-afcc-41b9-adcb-a40425d7f240,9.62227E+11,North Randallburgh,2,2626,4,27,14,20,23506.72,62998.01,,31978.1,81078.55,3967.27,501,1,Road
S3098,Port Christopherport,South Zacharyland,Electronics,1755.71,98.84,20-08-2025,01-09-2025,CargoIndia,3616.11,Delayed,Medium,Pallet,0698821d-3d0a-417b-ade5-632d3cffd3b5,1.37998E+11,Mitchellton,1,1744,,23,44,20,35663.87,95579.17,6,14100.01,,3000.45,688,,Air
S3099,Cameronmouth,Gomezton,Food,1838.92,57.84,17-06-2025,07-07-2025,BlueCargo,4779.82,Awaiting Pickup,Medium,,ec91d121-4649-41ff-a4df-c947831ca5a8,4.53839E+11,Port Melissafurt,9,4725,9,27,41,0,2979.78,7985.81,4,22211.28,52350.55,,419,13,Ship
S3100,Rogersville,Jonathanstad,Electronics,3491,,09-06-2025,25-06-2025,RapidTrans,,Delayed,Low,Container,2e6d4659-3c82-4715-bb28-3e712db58b5b,8.57027E+11,Robertfort,6,3615,4,18,43,18,6735.35,18050.74,5,35769.03,,1210.85,787,7,Rail
S3101,Jonathanstad,Richardview,Pharmaceuticals,1524.06,29.53,09-07-2025,,FastTrack,4139.86,Delivered,High,Box,d9fcf794-0053-47a6-96a6-fbb4ba387959,5.22512E+11,,2,4641,2,25,89,0,47304.12,126775.04,1,37034.35,49325.38,3441.12,1637,5,Air
S3102,Rogersville,Josephton,Furniture,1190.08,62.92,05-08-2025,17-08-2025,RapidTrans,3060.78,Delivered,Medium,Box,96aedfd1-f356-4678-bd08-0cb6926cedc2,9.42175E+11,Shafferhaven,2,2483,9,22,78,0,29107.75,78008.77,9,,48003.85,4338.36,848,5,Road
S3103,Josephton,Richardborough,Automotive,1438.01,13.69,07-07-2025,10-07-2025,EcoFreight,2267.91,Awaiting Pickup,High,Pallet,8ca5c314-0e2e-4ee8-abb1-ab47cc7293bf,1.68173E+11,Samanthaside,3,1386,6,23,69,0,32580.26,87315.1,,46285.83,72212.77,4349.84,942,4,Road
